video_id,timestamp,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
1100011018.avi,4.0,0.6238673329353333,0.5335854689280192,0.1939828097820282,0.3049306472142537,0.21753034989039102,0.0,0.18606161574522653,0.2939337318142255,0.6666666666666666,0.28028834362824756,0.4823858042558034,0.5274429321289062,0.3582080503304799,0.3333333333333333,0.5529160896937052,0.06385328372319539,0.9932873646418253,0.8600526054700216,0.07938255369663239,0.06974424670139949
1100011018.avi,5.0,0.6275343100229899,0.49652708570162457,0.2497239758570989,0.28773133456707,0.23389960825443268,0.0,0.22305406630039215,0.3345407669742902,0.6666666666666666,0.24917841454346976,0.46074335773785907,0.5870935916900635,0.36102019747098285,0.6666666666666666,0.582502543926239,0.06722947210073471,0.9951619903246561,0.8183538913726807,0.0698798472682635,0.1384148932993412
1100011018.avi,6.0,0.6277585824330648,0.45594974358876544,0.27800766626993817,0.29258932173252106,0.21913082897663116,0.0,0.19039769222338995,0.44110264629125595,0.3333333333333333,0.20069913069407144,0.42740578452746075,0.5824850002924601,0.37569184104601544,1.0,0.5598330497741699,0.07889222726225853,0.9958467880884806,0.850394070148468,0.05276060663163662,0.13356799508134523
1100011018.avi,7.0,0.6730315089225769,0.5125331878662109,0.26916318635145825,0.30658499896526337,0.1855161339044571,0.0,0.17178521305322647,0.5600431164105734,0.3333333333333333,0.14660526563723883,0.4033275743325551,0.6136776804924011,0.3919962743918101,0.6666666666666666,0.589926560719808,0.08285971730947495,0.9980946183204651,0.8564038077990214,0.04931783303618431,0.1348530724644661
1100011018.avi,8.0,0.6758899291356405,0.5936321914196014,0.21905776858329773,0.3496992488702138,0.14434807002544403,0.0,0.09972510983546574,0.5119225978851318,0.6666666666666666,0.0981445883711179,0.35025472442309064,0.6244464914004008,0.3836301366488139,0.6666666666666666,0.6068986058235168,0.07027993227044742,0.9981741110483805,0.9094524383544922,0.04156371826926867,0.06612523024280866
1100011018.avi,9.0,0.6939950386683146,0.5842700302600861,0.15861779699722925,0.3146789421637853,0.19688537220160165,0.0,0.1539252052704493,0.6449501017729441,1.0,0.21723526467879614,0.4230356713136037,0.6141540010770162,0.3696615695953369,0.6666666666666666,0.6195939977963766,0.05569977437456449,0.9985875884691874,0.8858784437179565,0.0780253962924083,0.08225785816709201
1100011019.avi,0.0,0.46632620692253113,0.245461568236351,0.2776340842247009,0.3595329821109772,0.2702515125274658,1.0,0.19816292822360992,0.5948631167411804,0.0,0.5213527679443359,0.42494508624076843,0.22299247980117798,0.3621485233306885,1.0,0.32606738805770874,0.057796213775873184,0.9902613759040833,0.7408581972122192,0.05671120434999466,0.1656886637210846
1100011019.avi,1.0,0.5401493459939957,0.4091589078307152,0.24353768676519394,0.32067058980464935,0.2696591019630432,0.5,0.20119155943393707,0.3534832000732422,0.0,0.4901439696550369,0.45331205427646637,0.35169439017772675,0.3270370811223984,1.0,0.42596086859703064,0.058509234338998795,0.9945032894611359,0.7874723970890045,0.04242598731070757,0.11944874376058578
1100011019.avi,2.0,0.5811146994431814,0.42749305069446564,0.22057409087816873,0.2944486190875371,0.27857492367426556,0.3333333333333333,0.2660861313343048,0.48129576444625854,0.0,0.464119017124176,0.4428192774454753,0.4821150600910187,0.33885828653971356,1.0,0.4520745078722636,0.0640735998749733,0.9949151476224264,0.808594803015391,0.16034027747809887,0.15169294675191244
1100011019.avi,3.0,0.6229990124702454,0.5176469882329305,0.2289747695128123,0.24975460767745972,0.28144129117329914,0.3333333333333333,0.32718680799007416,0.4025432765483856,0.0,0.4259515206019084,0.4634384314219157,0.596448173125585,0.34310998519261676,1.0,0.527590294679006,0.0569201298058033,0.9961107770601908,0.8566650748252869,0.16437460544208685,0.31630054116249084
1100011019.avi,4.0,0.6640083392461141,0.5134296417236328,0.21358736356099448,0.25344522794087726,0.2547989288965861,0.3333333333333333,0.3099800596634547,0.46950844923655194,0.0,0.3219946225484212,0.41806693871816,0.5857471326986948,0.38712777694066364,0.6666666666666666,0.5635878642400106,0.060371413826942444,0.9891445438067118,0.8727396925290426,0.17785082757472992,0.32672883321841556
1100011019.avi,5.0,0.6334370970726013,0.49540068705876666,0.1900922233859698,0.25515790780385333,0.3018360435962677,0.3333333333333333,0.31564826269944507,0.4502956072489421,0.0,0.31583139300346375,0.4422917564709981,0.5717293719450632,0.40138278404871625,0.6666666666666666,0.5719715356826782,0.06090306490659714,0.9887116154034933,0.8615537285804749,0.07265219340721767,0.3499367708961169
1100011019.avi,6.0,0.6679745316505432,0.4138534367084503,0.1333417072892189,0.25071823596954346,0.45951027671496075,0.0,0.29973602791627246,0.5849720338980356,0.0,0.49466630816459656,0.42244723439216614,0.5242855946222941,0.4132097065448761,0.6666666666666666,0.5145819385846456,0.05834166891872883,0.9903729955355326,0.7518360813458761,0.0947511817018191,0.25819478183984756
1100011019.avi,7.0,0.6078201134999593,0.3540000518163045,0.13134999324878058,0.2307585726181666,0.5365593036015829,0.0,0.3574122488498688,0.7699806888898214,0.0,0.6637258529663086,0.420002559820811,0.5460836986700693,0.4090332289536794,1.0,0.4605661829312642,0.05501236952841282,0.9976523121198019,0.7335802316665649,0.15935726712147394,0.3119174639383952
1100011019.avi,8.0,0.6807887156804403,0.4203956921895345,0.14585062364737192,0.30048611760139465,0.4670110195875168,0.0,0.2608462522427241,0.6283899943033854,0.3333333333333333,0.5870230247577032,0.3671429554621379,0.5270822544892629,0.4047638277212779,0.6666666666666666,0.4867252707481384,0.05705609110494455,0.9986346165339152,0.7605604330698649,0.16693748533725739,0.2465898667772611
1100011019.avi,9.0,0.6283108194669088,0.4578165113925934,0.1506517231464386,0.3383321911096573,0.29327164093653363,0.0,0.204541285832723,0.5780192613601685,0.6666666666666666,0.3608982016642888,0.3637815018494924,0.5985533793767294,0.3667576313018799,0.6666666666666666,0.5311746001243591,0.06058400869369507,0.9984762271245321,0.8582433462142944,0.12904003510872522,0.14544059336185455
1100011020.avi,0.0,0.4067443609237671,0.445983350276947,0.24509884417057037,0.3007437586784363,0.34357401728630066,0.0,0.28852638602256775,0.11328431963920593,0.0,0.5261334180831909,0.42064133286476135,0.5606855154037476,0.3834669888019562,1.0,0.5127863883972168,0.07899366319179535,0.9956169128417969,0.7856133580207825,0.0666106566786766,0.06865071505308151
1100011020.avi,1.0,0.5012941062450409,0.4076312333345413,0.211363323032856,0.2584649547934532,0.3548991233110428,0.0,0.31677867472171783,0.09023362770676613,0.0,0.5140503644943237,0.37703488767147064,0.5633925199508667,0.46552808582782745,0.5,0.4465068131685257,0.08840756863355637,0.9958098828792572,0.8127756416797638,0.07952165603637695,0.22094566747546196
1100011020.avi,2.0,0.5208897789319357,0.4161070187886556,0.18978490928808847,0.24639429648717245,0.3491217891375224,0.3333333333333333,0.34177884459495544,0.31177246818939847,0.0,0.4998120963573456,0.42997315526008606,0.548494299252828,0.453750083843867,0.6666666666666666,0.5181053578853607,0.10484454532464345,0.9964351455370585,0.83333686987559,0.10075361529986064,0.3300203358133634
1100011020.avi,3.0,0.582573393980662,0.3575746715068817,0.202301025390625,0.22021586696306863,0.44897253314654034,0.3333333333333333,0.38565726081530255,0.564528855184714,0.0,0.6075196365515391,0.5340195894241333,0.5171242157618204,0.5095641414324442,0.6666666666666666,0.48373425006866455,0.10189143568277359,0.9978549679120382,0.7774270176887512,0.12307344128688176,0.5139659941196442
1100011020.avi,4.0,0.5896550218264262,0.3467246691385905,0.2933392822742462,0.2193900446097056,0.44859790802001953,0.3333333333333333,0.4089902341365814,0.7037686010201772,0.0,0.5893882215023041,0.58202197154363,0.4858712653319041,0.440834899743398,1.0,0.4980942706267039,0.09569360812505086,0.9991086920102438,0.758070687452952,0.09792797888318698,0.640116552511851
1100011020.avi,5.0,0.6044984062512716,0.3076750636100769,0.33954450488090515,0.22212280333042145,0.5060886045296987,0.0,0.4055824875831604,0.5083115349213282,0.0,0.6620679895083109,0.5644288162390391,0.4667640229066213,0.44892550508181256,1.0,0.3962719738483429,0.08612461388111115,0.9996709028879801,0.7363839546839396,0.06637317563096683,0.5491021275520325
1100011020.avi,6.0,0.6212742328643799,0.32710545261700946,0.3421012957890828,0.22674041986465454,0.3989931344985962,0.0,0.38176482915878296,0.27939338982105255,0.0,0.5022765000661215,0.46775909264882404,0.4530051151911418,0.3845243752002716,1.0,0.38190217812856037,0.10281039029359818,0.9985961318016052,0.8230523864428202,0.041212618350982666,0.45408667127291363
1100011020.avi,7.0,0.6374569336573283,0.31233349442481995,0.2888474464416504,0.2304366479317347,0.4044511417547862,0.0,0.3763723472754161,0.253175084789594,0.0,0.4911427895228068,0.4574001133441925,0.4321311116218567,0.4347473680973053,1.0,0.3850247363249461,0.09496355801820755,0.9984175364176432,0.8042812943458557,0.10832520201802254,0.4747116466363271
1100011020.avi,8.0,0.6135115623474121,0.3171515067418416,0.3248682419459025,0.22594772279262543,0.4162852068742116,0.0,0.3906337320804596,0.2597508480151494,0.3333333333333333,0.501701295375824,0.4740886886914571,0.4903212984402974,0.43936216831207275,1.0,0.4126350482304891,0.0735557811955611,0.9984690944353739,0.785058597723643,0.1359720714390278,0.6696135501066843
1100011020.avi,9.0,0.6320069432258606,0.3326159218947093,0.35673636198043823,0.21936306854089102,0.4108760754267375,0.0,0.400014986594518,0.3709159443775813,0.3333333333333333,0.538959413766861,0.43659792343775433,0.5183267295360565,0.4425290624300639,1.0,0.48545557260513306,0.06875378514329593,0.9992756446202596,0.72540815671285,0.1309863676627477,0.6517664392789205
1100011021.avi,0.0,0.745274007320404,0.3812836706638336,0.351919949054718,0.26890695095062256,0.23129285871982574,0.0,0.20115801692008972,0.12492012232542038,0.0,0.31111711263656616,0.27248427271842957,0.3056398034095764,0.3143976032733917,1.0,0.446245938539505,0.07055369764566422,0.9987680315971375,0.8995112180709839,0.06018310412764549,0.22484757006168365
1100011021.avi,1.0,0.6643292009830475,0.39203011989593506,0.308098629117012,0.2518277019262314,0.24017056077718735,0.0,0.2872975468635559,0.2282879762351513,0.5,0.30450575053691864,0.2981622517108917,0.40623804926872253,0.316971555352211,1.0,0.4431357830762863,0.06113814935088158,0.9982216954231262,0.8391691446304321,0.050455594435334206,0.24820920079946518
1100011021.avi,2.0,0.6463919480641683,0.4262218276659648,0.32320921619733173,0.27274956305821735,0.23822444677352905,0.0,0.2797016402085622,0.40081537514925003,0.6666666666666666,0.27711333831151325,0.2880617082118988,0.4223352074623108,0.3197385271390279,1.0,0.4793461461861928,0.06638503819704056,0.9984055558840433,0.8208413322766622,0.06871654962499936,0.2607644349336624
1100011021.avi,3.0,0.639734148979187,0.4647584656874339,0.31776634852091473,0.27402515212694806,0.23919220765431723,0.0,0.29995329181353253,0.5033157169818878,0.6666666666666666,0.21924473345279694,0.312030831972758,0.5213931997617086,0.3262580931186676,1.0,0.5133686065673828,0.0540325033167998,0.9959642688433329,0.8260825077692667,0.059253921111424766,0.28226877252260846
1100011021.avi,4.0,0.6660830577214559,0.3971994270881017,0.34892746806144714,0.27221377690633136,0.3070148229598999,0.0,0.3049444655577342,0.4874909520149231,0.6666666666666666,0.318720743060112,0.31851134697596234,0.5485014120737711,0.32525935769081116,1.0,0.5409092505772909,0.056388963013887405,0.9966444373130798,0.8052779833475748,0.07445943852265675,0.39716386795043945
1100011021.avi,5.0,0.6680125594139099,0.404108002781868,0.2941681742668152,0.2662642200787862,0.3094356606403987,0.0,0.31364033619562787,0.2645544509092967,0.6666666666666666,0.31018097201983136,0.34646762410799664,0.5870707233746847,0.32686307032903034,1.0,0.5586282014846802,0.04820209617416064,0.9961913029352824,0.8350844581921896,0.058780460307995476,0.3792068511247635
1100011021.avi,6.0,0.6338230967521667,0.3401799649000168,0.2771308124065399,0.2605593999226888,0.3301294147968292,0.0,0.3524559537569682,0.1982629249493281,0.6666666666666666,0.3510532428820928,0.3483930230140686,0.5690590739250183,0.3289848864078522,1.0,0.566978931427002,0.053575895726680756,0.9982402125994364,0.8222759962081909,0.07706413293878238,0.37812504669030506
1100011021.avi,7.0,0.6463379263877869,0.45974714557329815,0.26539809505144757,0.2817274332046509,0.2300801475842794,0.0,0.35032079617182416,0.27426818509896594,0.3333333333333333,0.17533749838670096,0.3190937240918477,0.593233605225881,0.3258760670820872,1.0,0.5485857029755911,0.05374610051512718,0.9976402322451273,0.9009842475255331,0.06452635675668716,0.3967517763376236
1100011021.avi,8.0,0.6291154424349467,0.44411324461301166,0.311251034339269,0.28917057315508526,0.2003478209177653,0.0,0.35748790701230365,0.519240086277326,0.3333333333333333,0.1401575654745102,0.33408231536547345,0.5840669274330139,0.3232239882151286,1.0,0.5569972495237986,0.05323226377367973,0.9970084230105082,0.9139306545257568,0.06805397694309552,0.35603005687395733
1100011021.avi,9.0,0.6801294883092245,0.48135413726170856,0.28027235964934033,0.34770970543225604,0.17100849250952402,0.0,0.3153098424275716,0.7568696935971578,0.6666666666666666,0.08271355430285136,0.3459934691588084,0.637064516544342,0.3279404143492381,1.0,0.58831986784935,0.0702099713186423,0.9975605209668478,0.9398231506347656,0.045794527977705,0.38922904928525287
1100011022.avi,0.0,0.6113739609718323,0.5141656994819641,0.2642567753791809,0.21081116795539856,0.8193420171737671,1.0,0.4036524295806885,0.35559988021850586,0.0,0.90345698595047,0.27578046917915344,0.44717028737068176,0.3343622386455536,1.0,0.23417407274246216,0.015289279632270336,0.9999454021453857,0.6673142313957214,0.08959536254405975,0.3741634786128998
1100011022.avi,1.0,0.6034648716449738,0.4539162516593933,0.2618350386619568,0.2432412952184677,0.5257910937070847,0.5,0.3492583781480789,0.3273635357618332,0.0,0.5811173021793365,0.2932141274213791,0.44611595571041107,0.3432307094335556,1.0,0.34866563975811005,0.0574758923612535,0.9985397458076477,0.7569498419761658,0.09862672165036201,0.31426022946834564
1100011022.avi,2.0,0.6094811757405599,0.43061304092407227,0.3117392559846242,0.23930942515532175,0.4259531994660695,0.3333333333333333,0.35299569368362427,0.3269340495268504,0.0,0.46193250517050427,0.3414718508720398,0.4453750252723694,0.33449676632881165,1.0,0.40564387043317157,0.04929876668999592,0.9981068770090739,0.7861880858739217,0.08131631712118785,0.30460454026858014
1100011022.avi,3.0,0.5956659913063049,0.3964805205663045,0.2644401341676712,0.24453957378864288,0.2536234160264333,0.0,0.31737714012463886,0.4754827519257863,0.0,0.3229828029870987,0.38845162590344745,0.5359370410442352,0.3499402602513631,1.0,0.48427922526995343,0.058469670514265694,0.9950074950853983,0.8392443259557089,0.10781592627366383,0.2883031666278839
1100011022.avi,4.0,0.6001738707224528,0.36205552021662396,0.25909927984078723,0.23353330790996552,0.34007110198338825,0.0,0.3338175117969513,0.505790114402771,0.0,0.4584719290335973,0.44010260701179504,0.6252205669879913,0.3563236991564433,1.0,0.4927559196949005,0.0381749173005422,0.9956701199213663,0.8515223066012064,0.12263070791959763,0.30172674854596454
1100011022.avi,5.0,0.6228872140248617,0.39053836464881897,0.23563267290592194,0.2628711958726247,0.3462204784154892,0.0,0.3256787856419881,0.48629432916641235,0.3333333333333333,0.4620937258005142,0.41346415877342224,0.6357651054859161,0.3504605293273926,1.0,0.5158864160378774,0.05007456988096237,0.9961883227030436,0.8730850021044413,0.11224577420701583,0.2745145757993062
1100011022.avi,6.0,0.6574689944585165,0.4204367697238922,0.23713253438472748,0.2887732982635498,0.3238884210586548,0.0,0.2973280648390452,0.26512476801872253,0.3333333333333333,0.38048923512299854,0.403133362531662,0.5378791491190592,0.342793732881546,1.0,0.5727254251639048,0.05791025857130686,0.9986425240834554,0.8990365664164225,0.1306346614534656,0.21760440369447073
1100011022.avi,7.0,0.6697179476420084,0.5048695902029673,0.21277506152788797,0.31676029165585834,0.24105685452620187,0.0,0.24523883561293283,0.22995899120966592,0.6666666666666666,0.21582901974519095,0.37794235348701477,0.4631401598453522,0.32177677750587463,1.0,0.6073401570320129,0.06110179424285889,0.9984537363052368,0.8966863950093588,0.09323197323828936,0.15540501226981482
1100011022.avi,8.0,0.6571762363115946,0.45854143301645917,0.17567450801531473,0.28235409657160443,0.23708879947662354,0.0,0.22094356516997019,0.2057123084863027,0.3333333333333333,0.24983479579289755,0.3876617948214213,0.5160132447878519,0.36483681201934814,0.6666666666666666,0.6096136967341105,0.05872247368097305,0.9987170100212097,0.8500902851422628,0.11449363951881726,0.1849364514152209
1100011022.avi,9.0,0.6570796767870585,0.49623316526412964,0.20572976768016815,0.2867936889330546,0.21579154332478842,0.0,0.23990078270435333,0.1748995284239451,0.6666666666666666,0.23080763717492422,0.3780742088953654,0.5587620437145233,0.3648233115673065,0.6666666666666666,0.5904996792475382,0.06255686034758885,0.9991241693496704,0.8325242598851522,0.06727651879191399,0.1952806388338407
1100011023.avi,0.0,0.5973122715950012,0.5105649828910828,0.2110060304403305,0.2854546308517456,0.288971871137619,0.0,0.2753615379333496,0.7037757039070129,0.0,0.31761205196380615,0.35180267691612244,0.49307626485824585,0.3174161911010742,1.0,0.5878766179084778,0.04862969368696213,0.9942246079444885,0.9109449982643127,0.059008847922086716,0.10430850833654404
1100011023.avi,1.0,0.6158268749713898,0.5454378128051758,0.21426909416913986,0.27306613326072693,0.2680725008249283,0.0,0.28998421132564545,0.46889863908290863,0.5,0.3588315099477768,0.38102638721466064,0.5470526218414307,0.33890400826931,1.0,0.5277837365865707,0.049080463126301765,0.9969296157360077,0.8884347081184387,0.05057010427117348,0.16020921990275383
1100011023.avi,2.0,0.6007818579673767,0.5068849921226501,0.24138193825880686,0.2582572599252065,0.2760539452234904,0.0,0.3085875411828359,0.34915726880232495,0.6666666666666666,0.3955542544523875,0.3838765323162079,0.5539616942405701,0.3777816991011302,1.0,0.5276003777980804,0.050510081152121224,0.9978575309117635,0.8805115024248759,0.07903808106978734,0.19043812900781631
1100011023.avi,3.0,0.5873491565386454,0.5296350916226705,0.20354397346576056,0.26159616311391193,0.27551443378130597,0.0,0.292656938234965,0.334063783288002,0.6666666666666666,0.4284878472487132,0.39137713114420575,0.574497660001119,0.4085141917069753,1.0,0.4803033371766408,0.053748040149609246,0.9984669884045919,0.8796279231707255,0.09779391313592593,0.18632942189772925
1100011023.avi,4.0,0.5396980245908102,0.44775886336962384,0.2585972671707471,0.25012726585070294,0.30508644382158917,0.0,0.288795530796051,0.44703736404577893,0.3333333333333333,0.4778901735941569,0.4223974049091339,0.6413671970367432,0.42318400740623474,1.0,0.5035271843274435,0.057053652902444206,0.9984761277834574,0.8692700068155924,0.12100490927696228,0.21970501293738684
1100011023.avi,5.0,0.5704989035924276,0.43295477827390033,0.22876627991596857,0.2678436239560445,0.301387757062912,0.0,0.28084232409795123,0.5899633169174194,0.3333333333333333,0.4097229242324829,0.4019608696301778,0.6684980789820353,0.37943195303281146,1.0,0.537981112798055,0.061625792334477104,0.9972791075706482,0.87982044617335,0.11163286119699478,0.29051970193783444
1100011023.avi,6.0,0.5887008508046468,0.4188833733399709,0.24610714614391327,0.27304768562316895,0.2956341703732808,0.0,0.3010130226612091,0.4869052569071452,0.3333333333333333,0.39124802748362225,0.4057941238085429,0.6619155605634054,0.3475543757279714,1.0,0.5499991178512573,0.05805016805728277,0.9982439676920573,0.8553540706634521,0.12327448030312856,0.2839742874105771
1100011023.avi,7.0,0.6308570901552836,0.40724629163742065,0.19427300989627838,0.2782382865746816,0.260913148522377,0.0,0.2969948649406433,0.5366986195246378,0.3333333333333333,0.3115716179211934,0.377335657676061,0.6162649989128113,0.3398349682490031,1.0,0.5727887749671936,0.05808609848221143,0.9980949560801188,0.8771001100540161,0.10490834588805835,0.2563239460190137
1100011023.avi,8.0,0.6221104462941488,0.3818276623884837,0.21918650468190512,0.26718389987945557,0.2593642622232437,0.0,0.30229835708936054,0.6483054558436075,0.0,0.371255487203598,0.4009421070416768,0.6424252589543661,0.3489601711432139,1.0,0.5635784268379211,0.05627299100160599,0.9989101688067118,0.8284616072972616,0.08571576947967212,0.1632196232676506
1100011023.avi,9.0,0.6263116200764974,0.35770602027575177,0.2484677384297053,0.2616103192170461,0.2745598802963893,0.0,0.2755226294199626,0.6653716166814169,0.0,0.3884194493293762,0.42156099279721576,0.6827727754910787,0.36084091663360596,1.0,0.5861642956733704,0.056299787014722824,0.9991758068402609,0.842424213886261,0.08178518091638882,0.16212098797162375
1100011025.avi,0.0,0.6090113520622253,0.3784995377063751,0.20388241112232208,0.34662505984306335,0.23615315556526184,0.0,0.2829660475254059,0.21193325519561768,0.0,0.207249715924263,0.3468390703201294,0.5416955947875977,0.36922964453697205,0.0,0.6115682721138,0.05818972364068031,0.9962474703788757,0.8893781900405884,0.03045770712196827,0.16298647224903107
1100011025.avi,1.0,0.6010448634624481,0.33675529062747955,0.26120295375585556,0.29681091755628586,0.4748941510915756,0.0,0.3697702884674072,0.49168819189071655,0.0,0.5341655686497688,0.4437182545661926,0.5178785175085068,0.4077388793230057,0.5,0.49063363671302795,0.04986678250133991,0.9979825615882874,0.8030689656734467,0.1260859752073884,0.17646539211273193
1100011025.avi,2.0,0.6146383682886759,0.3814998269081116,0.24028523763020834,0.2975541303555171,0.39722952743371326,0.0,0.30960979561011,0.4136860768000285,0.0,0.4438082029422124,0.42695361375808716,0.4773709774017334,0.3640280266602834,0.6666666666666666,0.5226238568623861,0.049903406451145806,0.9972323775291443,0.8090423345565796,0.09601516587038834,0.14377421885728836
1100011025.avi,3.0,0.6046032508214315,0.3813178439935048,0.30510946611563367,0.25539203484853107,0.5382928897937139,0.0,0.3690025558074315,0.49692917863527936,0.0,0.6356741587320963,0.4551307459672292,0.5081700881322225,0.39952681461970013,1.0,0.46071258187294006,0.05500360578298569,0.9984384377797445,0.7483506401379904,0.10772319386402766,0.20459404836098352
1100011025.avi,4.0,0.6139922539393107,0.4418954948584239,0.2219422683119774,0.2854063957929611,0.5108867535988489,0.0,0.321920449535052,0.26582976927359897,0.0,0.6036957105000814,0.3967986007531484,0.515849361817042,0.39998582005500793,1.0,0.48570852478345233,0.05542228495081266,0.9978443185488383,0.7698716719945272,0.0820540264248848,0.17056341717640558
1100011025.avi,5.0,0.5477933088938395,0.3635996530453364,0.2645932411154111,0.2761182636022568,0.6211133201917013,0.0,0.4047827621301015,0.4261639987428983,0.3333333333333333,0.7714263200759888,0.44879751404126483,0.5128147304058075,0.46816620230674744,1.0,0.4301096697648366,0.06457913542787234,0.9983573158582052,0.6425086756547292,0.11223262300093968,0.19749298691749573
1100011025.avi,6.0,0.5681754549344381,0.4111582587162654,0.21794090420007706,0.27998581528663635,0.4896273414293925,0.0,0.3668440481026967,0.5724162434538206,0.3333333333333333,0.5759143183628718,0.39103110631306964,0.4350256423155467,0.41702109575271606,1.0,0.46537800629933673,0.05502058565616608,0.9970550139745077,0.7058078149954478,0.10411060601472855,0.15721158683300018
1100011025.avi,7.0,0.5832942922910055,0.3865746309359868,0.26737894614537555,0.2393098622560501,0.3741688132286072,0.0,0.39884047706921893,0.7038008272647858,0.3333333333333333,0.45299774905045825,0.4223993420600891,0.48327764868736267,0.44330717126528424,1.0,0.47344378630320233,0.07652712985873222,0.9963710308074951,0.7379483282566071,0.08901350200176239,0.40104369819164276
1100011025.avi,8.0,0.6658184925715128,0.4611788789431254,0.321100115776062,0.22864984969298044,0.33767977356910706,0.0,0.3954446315765381,0.7573409775892893,0.0,0.3304376353820165,0.3662756284077962,0.529861589272817,0.40603580077489215,1.0,0.49306269486745197,0.06526755914092064,0.9970043698946635,0.8398676514625549,0.13298624753952026,0.5624679774045944
1100011025.avi,9.0,0.6883192658424377,0.38965579867362976,0.4244634409745534,0.22904674212137857,0.37487666805585224,0.0,0.4421406686306,0.7807080248991648,0.0,0.36739519238471985,0.38286182284355164,0.5668980876604716,0.4403245151042938,1.0,0.45362655321757,0.07235696166753769,0.9968284765879313,0.7908403078715006,0.19381944090127945,0.7951489289601644
1100011026.avi,0.0,0.5258745551109314,0.3779430389404297,0.213642418384552,0.25772005319595337,0.5168451070785522,0.0,0.25226569175720215,0.7285670638084412,0.0,0.6814060807228088,0.574193000793457,0.543533980846405,0.5363683700561523,0.0,0.38625794649124146,0.15104477107524872,0.9976657629013062,0.5291125178337097,0.2516229450702667,0.26727408170700073
1100011026.avi,1.0,0.5963815152645111,0.3861551135778427,0.18358204513788223,0.2507321834564209,0.5122520923614502,0.0,0.36259546875953674,0.6468071341514587,0.0,0.6422374546527863,0.5050292760133743,0.4664915204048157,0.44059039652347565,0.5,0.3681023120880127,0.10565763525664806,0.9986177384853363,0.6463538706302643,0.19477291405200958,0.26746147871017456
1100011026.avi,2.0,0.5864172577857971,0.36735738317171734,0.22657709817091623,0.2518862187862396,0.484209676583608,0.0,0.3875370721022288,0.5642624100049337,0.0,0.6410252054532369,0.4897499581178029,0.48581111431121826,0.44670085112253827,0.6666666666666666,0.3973471124966939,0.10657141481836636,0.9984837174415588,0.6501833995183309,0.15026227633158365,0.23283341030279794
1100011026.avi,3.0,0.5873388846715292,0.3866660495599111,0.2759019484122594,0.24558705588181814,0.4276156922181447,0.0,0.4334835906823476,0.4212899108727773,0.0,0.5954947074254354,0.47170812884966534,0.5326895515124003,0.4237526059150696,1.0,0.40649423996607464,0.0810310107966264,0.9988325238227844,0.6842377384503683,0.08791454633076985,0.17660142481327057
1100011026.avi,4.0,0.5800146063168844,0.441256841023763,0.2580299178759257,0.24733113745848337,0.4176927109559377,0.0,0.4062288502852122,0.23805961788942417,0.0,0.619653602441152,0.4845109184583028,0.6173814535140991,0.4715641935666402,1.0,0.4506171643733978,0.09760378052790959,0.9989457527796427,0.628059188524882,0.09890483816464742,0.1803379108508428
1100011026.avi,5.0,0.5756068030993143,0.44326462348302204,0.22581360737482706,0.26587027808030445,0.4781469802061717,0.0,0.41750190655390423,0.2953203298772375,0.0,0.6904584765434265,0.5090316534042358,0.5519128839174906,0.47257155179977417,1.0,0.43422573804855347,0.07891732826828957,0.999518076578776,0.5675150454044342,0.1344942251841227,0.1510015825430552
1100011026.avi,6.0,0.5708246429761251,0.47209171454111737,0.18712373077869415,0.26485326886177063,0.47433074315388996,0.0,0.4258357087771098,0.35898546160509187,0.0,0.6617817680040995,0.4463985065619151,0.560507575670878,0.4670466482639313,1.0,0.4256248672803243,0.06917169441779454,0.9998491803805033,0.5878412028153738,0.1509409099817276,0.1618387351433436
1100011026.avi,7.0,0.5349303881327311,0.4307764172554016,0.2398819774389267,0.28135337432225543,0.4418705403804779,0.0,0.395710031191508,0.5559087097644806,0.3333333333333333,0.6191647052764893,0.41375240683555603,0.5207201838493347,0.4105360507965088,1.0,0.3849931259950002,0.047487419098615646,0.9996075630187988,0.660961518685023,0.11039611448844273,0.0850360132753849
1100011026.avi,8.0,0.536935567855835,0.428445428609848,0.21468181411425272,0.27838120857874554,0.4402788579463959,0.3333333333333333,0.3581116000811259,0.6025763054688772,0.6666666666666666,0.5785730679829916,0.4586946666240692,0.6430806716283163,0.4638470709323883,0.6666666666666666,0.35557934641838074,0.09457375109195709,0.9979208509127299,0.6150101125240326,0.07633047302563985,0.3048657812178135
1100011026.avi,9.0,0.5226796666781107,0.4159215490023295,0.17187800258398056,0.29466267426808673,0.5160484413305918,0.3333333333333333,0.30121523638566333,0.5007695009311041,0.6666666666666666,0.6297606825828552,0.5300881067911783,0.665885329246521,0.5203795234362284,0.3333333333333333,0.35305548707644147,0.28100835159420967,0.7461186101039251,0.4561808258295059,0.0772278259197871,0.5240423070887724
1100011027.avi,0.0,0.5701863765716553,0.4278988540172577,0.40296241641044617,0.22313593327999115,0.44463837146759033,0.0,0.45575615763664246,0.27510783076286316,0.0,0.46602922677993774,0.5734062790870667,0.38994523882865906,0.4518221616744995,1.0,0.5214638710021973,0.14514701068401337,0.9933171272277832,0.2547759711742401,0.112185537815094,0.8102889060974121
